price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,yr_renovated,lat,long,sqft_total
265000,3.0,1,1,0,0,3,7.0,1954,0,47.7535,-122.354,11090.0
245000,3.0,1,1,0,0,3,7.0,1954,0,47.4945,-122.22,15027.0
485000,4.0,1,2,0,0,4,7.0,1962,0,47.6945,-122.093,49115.0
684000,4.0,3,2,0,0,3,9.0,2010,0,47.5222,-122.157,14494.0
425000,3.0,1,1,0,0,3,8.0,1957,0,47.7222,-122.32,11840.0
309600,4.0,1,1,0,0,4,6.0,1991,0,47.3796,-122.49,22550.0
552250,4.0,2,2,0,0,3,8.0,2002,0,47.5374,-121.875,10983.0
165000,4.0,1,1,0,0,3,6.0,1943,0,47.4897,-122.24,9134.0
239900,4.0,1,1,0,0,3,6.0,1943,0,47.4897,-122.24,9134.0
320000,2.0,1,1,0,0,4,6.0,1930,0,47.4716,-122.078,34773.0
206600,3.0,2,1,0,0,4,7.0,1987,0,47.3581,-122.173,16244.0
387000,4.0,1,1,0,0,3,7.0,1973,0,47.7713,-122.307,12690.0
299000,1.5,0,1,0,0,3,5.5,1967,0,47.675,-121.854,13240.0
855000,4.0,2,2,0,0,3,9.0,1965,0,47.5603,-122.222,15000.0
315000,3.0,1,1,0,0,4,7.0,1954,0,47.4147,-122.337,18200.0
437500,2.0,1,1,0,2,5,7.0,1907,0,47.68,-122.353,5100.0
252000,4.0,1,1,0,0,4,7.0,1969,0,47.3117,-122.27,22900.0
375000,4.0,1,1,0,0,5,7.0,1955,0,47.543,-122.28,11875.0
300000,4.0,2,2,0,0,3,7.0,2005,0,47.3607,-122.034,8682.0
420000,4.0,1,1,0,0,4,7.0,1954,0,47.5759,-122.137,13100.0
900000,3.0,1,1,0,0,3,7.0,1928,1954,47.6891,-122.159,80632.0
679900,3.0,2,2,0,2,3,9.0,2000,0,47.565,-122.381,10630.0
463000,3.0,2,2,0,0,3,7.0,1992,0,47.6359,-121.974,33250.0
380000,5.0,2,2,0,0,4,9.0,1978,0,47.4769,-122.141,16860.0
329500,4.0,2,2,0,0,3,7.0,1994,0,47.3845,-122.029,11552.0
604950,3.0,2,1,0,0,3,8.0,2013,0,47.6743,-122.184,9828.0
795000,5.0,2,1,0,2,4,8.0,1966,0,47.5651,-122.164,15650.0
465000,3.0,2,2,0,0,3,7.0,1994,0,47.4853,-121.709,44118.0
673000,4.0,2,2,0,0,3,9.0,2002,0,47.4508,-122.359,16380.0
810000,4.0,2,2,0,0,3,9.5,1991,0,47.6375,-122.016,22460.0
785000,4.0,2,1,0,0,4,8.0,1989,0,47.5944,-122.042,74295.0
338000,4.0,3,1,0,0,3,7.0,1986,0,47.4888,-122.182,11680.0
280000,3.0,2,2,0,0,3,7.0,1993,0,47.5112,-122.19,10082.0
315000,4.0,2,1,0,0,5,7.0,1954,0,47.7711,-122.341,15114.0
530000,4.0,2,1,0,0,5,7.0,1954,0,47.7711,-122.341,15114.0
380000,5.0,3,2,0,0,3,9.0,2004,0,47.2813,-122.345,16814.0
297000,3.0,2,2,0,0,3,7.0,1994,0,47.5038,-122.189,10462.0
730000,4.0,2,2,0,0,3,9.5,2004,0,47.5823,-121.97,13791.0
450000,3.0,1,1,0,0,3,7.0,1940,0,47.7164,-122.304,16780.0
275000,3.0,3,1,0,0,3,7.0,1997,0,47.3624,-122.045,10930.0
595000,4.0,2,2,0,0,3,7.0,1960,0,47.6831,-122.329,6889.0
435000,3.0,1,1,0,0,3,7.0,1904,2014,47.592,-122.307,5948.0
270000,2.0,1,1,0,0,1,6.0,1954,0,47.7461,-122.195,212719.0
950000,3.0,3,2,0,0,3,9.5,1986,0,47.7268,-122.06,22418.0
389000,4.0,2,2,0,0,3,7.0,2001,0,47.7237,-121.959,9597.0
560000,4.0,2,1,0,0,3,8.0,1968,0,47.6283,-122.095,12900.0
1129912,5.0,3,2,0,2,3,9.5,1998,0,47.5543,-122.148,24014.0
799000,4.0,2,2,0,0,4,8.0,1969,0,47.5483,-122.226,16605.0
365500,3.0,2,1,0,0,4,7.0,1983,0,47.7591,-122.146,12420.0
252350,3.0,2,1,0,0,3,7.0,1979,0,47.4612,-122.169,10652.0
403950,4.0,2,2,0,0,3,8.0,1993,0,47.4987,-122.365,18020.0
385000,4.0,1,1,0,0,3,7.0,1954,0,47.772,-122.358,14806.0
345000,4.0,1,1,0,0,3,7.0,1957,0,47.5287,-122.35,10720.0
490000,3.0,2,2,0,0,4,9.0,1979,0,47.6109,-122.114,7088.0
330000,3.0,2,2,0,0,3,8.0,2005,0,47.7736,-121.901,30177.0
927000,4.0,2,2,0,0,3,8.0,1953,0,47.6294,-122.218,18690.0
1118000,4.0,2,2,0,1,4,9.5,1983,0,47.5634,-122.213,24199.0
330000,2.0,1,1,0,0,5,7.0,1950,0,47.7405,-122.241,12440.0
530000,5.0,2,1,0,0,4,7.0,1958,0,47.5976,-122.118,14240.0
365000,4.0,2,1,0,0,1,8.0,1962,0,47.5722,-122.129,29480.0
378750,3.0,2,1,0,0,3,7.0,1909,2011,47.5644,-122.289,7320.0
269900,4.0,1,1,0,0,4,7.0,1968,0,47.4556,-122.157,11810.0
557000,3.0,3,2,0,0,3,8.0,2008,0,47.6055,-122.305,5516.0
360000,4.0,1,1,0,0,4,7.0,1974,0,47.1775,-122.022,24260.0
352000,2.0,1,1,0,0,4,7.0,1937,0,47.6879,-122.385,6880.0
437000,3.0,2,2,0,0,3,8.0,1994,0,47.4807,-121.779,25857.0
322500,4.0,2,2,0,0,3,7.0,1994,0,47.3845,-122.032,10393.0
650000,3.0,3,2,0,0,3,9.0,2001,0,47.5815,-122.402,5020.0
450000,3.0,2,3,0,0,3,8.0,2001,0,47.6609,-122.344,3793.0
278500,3.0,2,1,0,0,3,7.0,1998,0,47.3163,-122.188,8390.0
364950,4.0,2,2,0,0,3,8.0,1995,0,47.4309,-122.191,10817.0
840000,4.0,3,1,0,4,4,9.5,1986,0,47.401,-122.026,45819.0
268000,3.0,2,2,0,0,3,7.0,1991,0,47.404,-122.191,11234.0
517534,2.0,1,1,0,0,3,5.5,2006,0,47.3889,-122.482,145613.0
632925,3.0,2,2,0,0,4,8.0,1978,0,47.7718,-122.095,38219.0
577500,3.0,2,2,0,0,3,9.0,1995,0,47.7067,-122.2,11251.0
339000,4.0,1,1,0,2,3,7.0,1920,0,47.504,-122.227,12260.0
570000,3.0,1,1,0,0,4,7.0,1967,0,47.7015,-122.164,43281.0
563500,4.0,1,1,0,0,3,7.0,1964,0,47.5753,-121.95,178410.0
423000,4.0,2,1,0,0,5,7.0,1962,0,47.7448,-122.333,13751.0
355000,3.0,2,2,0,0,3,8.0,2012,0,47.7318,-121.982,8748.0
1129912,5.0,3,2,0,0,3,9.5,1999,0,47.5954,-121.95,179596.0
482000,2.0,1,1,0,0,3,7.0,1941,0,47.6885,-122.337,5860.0
625000,3.0,1,1,0,0,5,7.0,1955,0,47.5724,-122.179,12335.0
538000,3.0,2,2,0,0,3,8.0,1988,0,47.5272,-122.169,16132.0
380000,3.0,2,2,0,0,4,8.0,1985,0,47.4334,-122.161,14815.0
375000,2.0,1,1,0,0,3,7.0,1909,0,47.6073,-122.308,7000.0
245000,3.0,2,1,0,0,5,7.0,1996,0,47.3592,-122.046,11560.0
310000,5.0,1,1,0,0,4,7.0,1947,1974,47.4546,-122.337,31640.0
1129912,3.0,2,1,0,0,4,8.0,1976,0,47.6408,-122.219,19721.0
397000,4.0,2,1,0,0,3,7.0,1971,0,47.7245,-122.2,10560.0
365000,3.0,2,2,0,0,3,8.0,2005,0,47.4362,-122.178,8452.0
328500,4.0,3,2,0,0,3,9.0,1990,0,47.3739,-122.156,12830.0
988000,4.0,3,2,0,0,3,9.5,1987,0,47.7205,-122.127,27480.0
1000000,4.0,2,1,0,0,5,8.0,1922,0,47.6636,-122.33,8497.0
237000,3.0,2,2,0,0,3,7.0,2005,0,47.4324,-122.197,5118.0
525000,4.0,2,2,0,0,3,8.0,2003,0,47.7734,-122.224,10180.0
749000,4.0,2,1,0,0,3,9.0,1976,2014,47.559,-122.164,13047.0
722500,5.0,2,2,0,0,3,9.5,1983,0,47.633,-122.041,20900.0
843000,3.0,2,2,0,0,3,9.5,1991,0,47.6954,-122.103,15010.0
438000,2.0,2,3,0,0,3,8.0,2000,0,47.6776,-122.318,3912.0
578000,3.0,1,1,0,2,3,8.0,1977,0,47.504,-122.382,15115.0
227950,3.0,1,1,0,0,5,7.0,1954,0,47.2613,-122.255,11570.0
196000,3.0,2,2,0,0,3,7.0,1974,0,47.3417,-122.271,15716.0
641000,2.0,1,1,0,0,3,8.0,1953,0,47.6694,-122.275,8172.0
350000,3.0,1,1,0,0,4,6.0,1980,0,47.4056,-121.955,222478.0
205000,3.0,1,1,0,0,4,7.0,1960,0,47.3838,-122.289,9860.0
400000,3.0,1,1,0,0,3,7.0,1968,0,47.7487,-122.082,12942.0
1030000,3.0,2,1,0,0,3,9.5,2005,0,47.5534,-122.078,16906.0
505000,3.0,2,1,0,0,3,7.0,1972,0,47.7355,-122.18,7980.0
475000,5.0,2,1,0,0,3,7.0,1975,0,47.7206,-122.211,11880.0
520000,3.0,2,1,0,0,5,8.0,1977,0,47.7691,-122.262,14443.0
1129912,3.0,3,2,0,2,3,9.5,1977,1999,47.7183,-122.258,32860.0
333500,3.0,1,1,0,0,3,7.0,1965,0,47.7736,-122.214,12172.0
232000,3.0,1,1,0,0,4,6.0,1976,0,47.362,-122.029,13203.0
691100,3.0,2,1,0,0,4,8.0,1983,0,47.5698,-122.121,20837.0
811000,3.0,1,1,0,0,4,8.0,1960,0,47.5505,-122.221,13637.0
551000,3.0,2,2,0,0,3,9.0,2001,0,47.7605,-122.234,11462.0
496500,3.0,2,2,0,0,3,8.0,1994,0,47.7356,-122.157,8160.0
705000,3.0,3,2,1,3,4,9.0,1980,0,47.3844,-122.438,24918.0
578000,4.0,2,1,0,2,5,9.0,1966,0,47.4904,-122.226,15505.0
255000,3.0,1,1,0,0,5,7.0,1986,0,47.3663,-122.089,11139.0
1050000,4.0,3,2,0,0,3,9.5,2007,0,47.5637,-122.123,14732.0
348000,3.0,2,2,0,0,4,8.0,1989,0,47.3759,-122.125,13631.0
230000,3.0,2,2,0,0,3,7.0,1985,0,47.3912,-122.167,6433.0
359500,4.0,2,2,0,0,3,9.0,1988,0,47.3305,-122.371,16030.0
330000,3.0,1,1,0,0,3,6.0,1953,0,47.7617,-122.357,8960.0
80000,1.5,0,1,0,0,2,5.5,1912,0,47.6499,-121.909,5910.0
465000,3.0,1,1,0,0,3,7.0,1954,0,47.7311,-122.353,9320.0
325000,4.0,2,2,0,0,3,8.0,1997,0,47.3701,-122.107,11024.0
340500,3.0,2,1,0,0,4,7.0,1947,0,47.4857,-122.318,32565.0
342500,3.0,2,2,0,0,3,8.0,1993,0,47.3724,-122.042,8812.0
290900,2.0,2,2,0,0,3,6.0,1930,1983,47.4855,-122.266,20820.0
868700,3.0,3,2,0,0,3,9.5,2000,0,47.6336,-122.064,13741.0
1129912,4.0,2,2,0,1,3,9.0,1928,2013,47.717,-122.281,16620.0
1129912,4.0,3,2,0,0,3,9.5,2000,0,47.6332,-122.066,18639.0
859900,4.0,2,2,0,0,3,9.0,2011,0,47.5906,-122.062,13078.0
520000,4.0,2,2,0,0,3,7.0,2003,0,47.5461,-121.998,6786.0
460000,3.0,2,2,0,2,3,9.0,2005,0,47.5674,-122.29,5747.0
438924,3.0,1,1,0,0,3,7.0,1949,0,47.6943,-122.29,6690.0
315000,2.0,1,1,0,0,3,5.5,1918,0,47.5486,-122.38,7810.0
590000,4.0,2,1,0,2,3,8.0,1975,0,47.6658,-122.188,16470.0
378500,4.0,1,1,0,0,3,7.0,1955,0,47.5772,-122.153,12040.0
328500,3.0,2,2,0,0,4,9.0,1990,0,47.3875,-122.161,12030.0
849950,3.0,3,2,0,0,4,8.0,1973,0,47.6344,-122.174,15753.0
525000,3.0,1,1,0,2,3,7.0,1950,0,47.5275,-122.391,8700.0
1129912,4.0,3,2,0,0,3,9.0,1993,0,47.6179,-122.005,189289.0
295000,4.0,2,1,0,0,4,8.0,1978,0,47.3078,-122.378,12045.0
1067000,5.5,3,2,0,0,3,9.5,1998,0,47.5521,-122.137,20763.0
207950,2.0,2,1,0,0,3,6.0,1917,0,47.5158,-122.264,6780.0
699900,4.0,2,2,0,0,3,9.0,2002,0,47.5985,-121.977,12922.0
1129912,5.0,2,2,0,1,4,8.0,1977,0,47.5645,-122.082,16300.0
452000,4.0,1,1,0,0,4,7.0,1963,0,47.6734,-122.154,10510.0
370000,3.0,2,1,0,1,4,7.0,1987,0,47.4734,-122.186,8396.0
232000,3.0,1,1,0,0,5,7.0,1968,0,47.3811,-122.087,13830.0
669950,5.0,2,2,0,0,4,7.0,1960,0,47.7081,-122.215,19702.0
397500,3.0,2,1,0,0,3,7.0,1972,0,47.7193,-122.216,9730.0
490000,2.0,2,2,0,0,3,8.0,2004,0,47.6192,-122.301,3851.0
725000,4.0,2,2,0,0,3,9.0,1925,2003,47.5836,-122.387,8360.0
299000,3.0,2,1,0,2,4,7.0,1958,0,47.3841,-122.284,25725.0
625000,2.0,1,1,0,0,4,7.0,1900,0,47.5872,-122.39,8730.0
437500,3.0,2,2,0,0,3,7.0,2000,0,47.5322,-121.88,8740.0
650000,4.0,2,2,0,0,3,9.0,2003,0,47.5416,-121.864,11798.0
475000,2.0,1,1,0,0,3,7.0,1929,0,47.6799,-122.381,6805.0
342000,3.0,2,1,0,0,4,8.0,1966,0,47.3672,-122.151,15807.0
1129912,4.0,2,2,0,0,3,9.5,1999,0,47.684,-122.205,13340.0
280000,3.0,1,1,0,0,4,7.0,1963,0,47.4404,-122.191,14950.0
240000,2.0,1,1,0,0,3,7.0,1993,0,47.4467,-122.281,9860.0
529000,3.0,1,1,0,0,4,7.0,1924,0,47.6729,-122.363,5748.0
442000,3.0,1,1,0,0,4,7.0,1941,0,47.5346,-122.385,7480.0
615000,2.0,1,1,0,0,4,7.0,1946,0,47.6454,-122.373,9952.0
1129912,4.0,3,2,0,0,3,9.5,2006,0,47.6821,-122.196,18570.0
585000,4.0,1,1,0,0,4,8.0,1981,0,47.7206,-122.11,12419.0
480000,4.0,2,2,0,0,3,8.0,2005,0,47.4877,-122.139,12987.0
1095000,5.0,3,2,0,0,4,9.0,1990,0,47.6554,-122.018,65033.0
290000,4.0,1,1,0,0,3,7.0,1949,0,47.7343,-122.347,10844.0
615000,3.0,1,1,0,0,5,7.0,1951,0,47.5789,-122.393,8800.0
300000,2.0,1,1,0,0,4,7.0,1950,0,47.7439,-122.339,9880.0
308000,3.0,1,1,0,0,3,6.0,1932,0,47.3818,-122.225,43110.0
750000,3.0,2,2,0,0,3,9.0,2001,0,47.6734,-122.173,12545.0
1129912,4.0,2,2,0,0,5,9.0,1916,0,47.6415,-122.285,17026.0
890000,4.0,3,2,0,0,3,9.5,2005,0,47.4711,-122.084,200638.0
288000,3.0,1,1,0,0,5,6.0,1958,0,47.452,-122.177,9940.0
190000,2.0,1,1,0,0,3,6.0,1943,2005,47.4973,-122.221,7260.0
515000,5.0,3,1,0,0,3,8.0,2005,0,47.7546,-122.341,10165.0
235000,4.0,1,1,0,0,4,5.5,1930,0,47.4667,-122.215,14434.0
275000,2.0,1,1,0,0,3,6.0,1951,0,47.5186,-122.374,6880.0
727500,2.0,2,1,0,0,4,7.0,1952,0,47.6221,-122.193,11599.0
650000,4.0,2,2,0,0,3,7.0,2003,0,47.683,-122.039,12667.0
1129912,5.5,3,2,0,3,3,9.5,2001,0,47.6033,-121.943,238622.0
365000,4.0,1,1,0,0,3,6.0,1944,0,47.7315,-122.305,10265.0
662000,3.0,1,1,0,0,3,9.0,1984,0,47.6917,-122.084,41947.0
270500,3.0,2,1,0,0,3,7.0,1978,0,47.3608,-122.056,11408.0
200000,2.0,1,2,0,0,3,7.0,1978,0,47.2852,-122.19,4618.0
970000,4.0,3,2,0,0,3,9.5,1987,0,47.5931,-122.071,84200.0
160000,3.0,1,1,0,0,4,7.0,1962,0,47.4097,-122.316,11620.0
204000,3.0,1,1,0,0,4,6.0,1971,0,47.3105,-122.021,9485.0
358000,3.0,2,2,0,0,4,7.0,1985,0,47.4296,-122.161,9875.0
452000,4.0,1,1,0,0,3,7.0,1979,0,47.7373,-122.197,11408.0
595000,2.0,2,1,0,0,4,7.0,1900,0,47.6582,-122.345,7020.0
249000,3.0,2,1,0,0,3,7.0,1994,0,47.3577,-122.16,8802.0
346900,4.0,2,2,0,0,3,8.0,1999,0,47.449,-122.205,9046.0
1129912,3.0,2,2,1,4,4,9.5,1976,0,47.4169,-122.348,32039.0
280000,4.0,2,2,0,0,3,7.0,2003,0,47.5025,-122.186,7470.0
318888,4.0,1,1,0,0,4,8.0,1973,0,47.3644,-122.28,16640.0
530000,3.0,2,1,0,0,3,8.0,1967,0,47.5896,-122.009,44758.0
375000,3.0,2,2,0,0,4,8.0,1983,0,47.3914,-122.169,22740.0
910000,4.0,2,2,0,0,3,9.5,1988,0,47.7197,-122.131,35942.0
782000,4.0,2,2,0,0,4,9.5,1991,0,47.5623,-122.116,14374.0
315000,4.0,2,1,0,0,4,7.0,1979,0,47.4518,-122.16,22960.0
215000,2.0,1,1,0,0,4,6.0,1943,0,47.4949,-122.3,11505.0
705000,3.0,1,1,0,2,4,7.0,1946,0,47.5885,-122.248,14581.0
1129912,3.0,3,2,0,3,5,9.5,1952,0,47.6452,-122.411,14930.0
451000,3.0,1,2,0,0,3,7.0,1949,0,47.749,-122.305,13393.0
261000,2.0,1,1,0,0,4,6.0,1943,0,47.4727,-122.198,9625.0
396000,3.0,1,1,0,0,5,7.0,1956,0,47.7403,-122.256,10880.0
725000,4.0,2,2,0,3,3,9.0,1999,0,47.5146,-122.117,35150.0
1129912,5.5,3,2,0,1,3,9.5,1965,2003,47.5666,-122.231,23725.0
238000,4.0,1,1,0,0,3,7.0,1959,0,47.4339,-122.291,10042.0
750000,5.5,1,2,0,0,4,8.0,1973,0,47.6368,-122.097,15063.0
331500,4.0,2,2,0,0,3,7.0,1998,0,47.3628,-122.075,14371.0
460000,4.0,3,1,0,0,3,7.0,1978,0,47.52,-121.845,113360.0
404950,4.0,2,1,0,0,4,8.0,1982,0,47.2953,-122.083,221694.0
880000,3.0,2,2,0,0,3,9.0,2014,0,47.6935,-122.352,10903.0
863000,4.0,2,2,0,0,3,9.5,1997,0,47.6239,-122.023,30230.0
638700,3.0,1,1,0,0,3,7.0,1960,0,47.5846,-122.168,13322.0
435000,3.0,2,2,0,0,3,7.0,2008,0,47.6969,-122.026,9360.0
260000,3.0,1,1,0,0,4,6.0,1959,0,47.505,-122.259,7710.0
671500,5.0,2,1,0,0,5,7.0,1927,0,47.667,-122.289,8320.0
610000,3.0,1,1,0,0,3,8.0,1907,0,47.6376,-122.353,5760.0
405000,2.0,0,1,0,0,4,6.0,1937,0,47.6929,-121.87,17349.0
338900,4.0,2,2,0,0,3,7.0,2003,0,47.3572,-122.015,9272.0
720000,4.0,3,2,0,0,3,9.5,2004,0,47.5816,-121.97,14108.0
442000,5.0,3,1,0,0,4,7.0,1927,0,47.5502,-122.311,10565.0
650000,5.0,2,1,0,0,5,8.0,1902,0,47.6136,-122.299,10140.0
263500,3.0,1,1,0,0,3,7.0,1981,0,47.4478,-122.161,12577.0
300000,2.0,1,1,0,0,4,7.0,1963,0,47.4219,-122.007,78234.0
266000,3.0,2,2,0,0,3,7.0,2009,0,47.3521,-122.212,7012.0
930000,4.0,3,2,0,2,3,9.0,2009,0,47.7466,-122.029,94312.0
530000,4.0,2,2,0,0,3,8.0,2004,0,47.7727,-122.229,10133.0
180000,3.0,1,1,0,0,4,6.0,1965,0,47.3062,-122.371,11728.0
619000,3.0,2,2,0,0,3,9.0,2005,0,47.5422,-121.86,11879.0
264000,3.0,1,1,0,0,4,7.0,1962,0,47.3366,-122.306,14248.0
730000,2.0,2,1,0,4,4,7.0,1941,0,47.573,-122.409,9180.0
439000,4.0,2,2,0,0,3,7.0,1975,0,47.7258,-122.177,14190.0
268500,4.0,1,1,0,0,4,7.0,1981,0,47.4025,-122.176,10340.0
330000,3.0,1,1,0,0,3,7.0,1985,0,47.476,-121.755,18764.0
640000,3.0,2,1,0,0,3,8.0,1903,2013,47.6045,-122.307,8320.0
900000,3.0,2,2,0,0,4,9.5,1978,0,47.6366,-122.058,18960.0
370000,3.0,2,2,0,0,4,8.0,1985,0,47.3725,-122.06,17520.0
685000,3.0,2,1,0,0,5,8.0,1931,0,47.5897,-122.292,7020.0
505000,3.0,1,1,0,0,3,7.0,1981,0,47.6277,-121.972,221460.0
265000,3.0,1,1,0,0,4,7.0,1966,0,47.1803,-121.974,36306.0
290000,3.0,2,2,0,0,3,8.0,2006,0,47.4489,-122.188,6157.0
296000,4.0,2,2,0,0,3,7.0,2006,0,47.3665,-122.017,7160.0
360000,4.0,2,2,0,0,3,7.0,1996,0,47.4964,-122.251,13291.0
240500,3.0,1,1,0,0,3,7.0,1997,0,47.492,-122.317,13504.0
372500,2.0,2,2,0,0,3,8.0,2007,0,47.5496,-122.373,5758.0
595000,3.0,2,2,0,2,3,9.0,2004,0,47.5008,-121.776,21142.0
515000,4.0,3,2,0,0,3,9.0,1997,0,47.2846,-122.341,15429.0
1129912,4.0,2,2,0,0,4,9.0,1962,0,47.5494,-122.216,21767.0
507000,2.0,1,1,0,0,3,8.0,2004,0,47.7123,-122.027,9800.0
399950,4.0,2,1,0,0,3,9.0,1984,0,47.3131,-122.115,36305.0
185000,3.0,1,2,0,0,3,7.0,1994,0,47.3122,-121.996,13676.0
460000,3.0,1,1,0,0,3,7.0,1980,0,47.6947,-122.125,9950.0
435500,3.0,2,2,0,0,3,7.0,1985,0,47.5665,-122.018,7689.0
469000,4.0,2,1,0,0,5,8.0,1966,0,47.425,-122.283,20988.0
531000,2.0,3,2,0,0,3,8.0,2000,0,47.6634,-122.34,3715.0
443500,2.0,1,1,0,0,3,7.0,1949,0,47.7047,-122.373,8684.0
223000,3.0,2,1,0,0,3,7.0,1990,0,47.3666,-122.084,10164.0
590000,4.0,3,2,0,0,3,8.0,1996,0,47.7466,-122.242,22042.0
340000,2.0,2,3,0,0,3,7.0,1997,0,47.6972,-122.35,3960.0
650000,3.0,2,1,0,0,4,8.0,1925,0,47.6372,-122.395,7128.0
533600,3.0,2,2,0,0,4,8.0,1990,0,47.5694,-122.001,8940.0
695000,3.0,2,2,0,0,3,9.0,2005,0,47.6214,-122.024,9774.0
242000,3.0,1,1,0,0,4,7.0,1988,0,47.3961,-122.188,10084.0
425000,3.0,2,1,0,0,3,7.0,1967,0,47.7162,-122.309,12454.0
525000,3.0,2,2,0,0,3,7.0,1981,0,47.6844,-122.113,12394.0
485000,3.0,2,2,0,0,3,8.0,1988,0,47.5737,-122.018,9262.0
175000,3.0,1,1,0,0,3,7.0,1971,0,47.4474,-121.771,12275.0
210000,3.0,2,1,0,0,3,8.0,1983,0,47.3128,-122.184,10090.0
260000,3.0,2,2,0,0,3,7.0,1989,0,47.4022,-122.171,11255.0
577000,3.0,2,1,0,0,3,7.0,1976,0,47.5671,-122.391,9870.0
200000,3.0,1,1,0,0,4,7.0,1958,0,47.2876,-122.212,13008.0
605000,2.0,1,1,0,0,4,7.0,1927,0,47.682,-122.372,8520.0
325000,3.0,1,1,0,0,4,6.0,1947,0,47.7125,-122.331,8730.0
289500,3.0,1,1,0,0,4,6.0,1944,0,47.496,-122.239,8320.0
559950,3.0,2,3,0,0,3,9.0,2014,0,47.5876,-122.309,4778.0
1042500,3.0,1,1,0,1,4,8.0,1941,0,47.6821,-122.273,13175.0
543500,3.0,2,1,0,0,3,7.0,1970,0,47.6581,-122.396,5330.0
480000,4.0,2,2,0,0,4,9.0,1983,0,47.3496,-122.094,40793.0
218000,3.0,1,1,0,0,5,6.0,1982,0,47.1951,-122.001,11553.0
565000,2.0,1,1,0,0,4,7.0,1914,1945,47.6539,-122.396,8660.0
426700,3.0,1,1,0,0,5,7.0,1968,0,47.5375,-122.178,11860.0
650000,3.0,2,1,0,3,3,8.0,1957,0,47.7605,-122.267,16955.0
542000,2.0,1,1,0,0,3,7.0,1910,0,47.6663,-122.326,4840.0
415000,3.0,1,1,0,0,3,7.0,1977,0,47.6978,-122.13,10140.0
214000,3.0,1,1,0,0,4,6.0,1953,0,47.3221,-122.215,10716.0
245000,3.0,1,2,0,0,5,7.0,1949,0,47.4488,-122.275,11630.0
314500,3.0,2,1,0,0,3,8.0,1993,0,47.2681,-122.31,17403.0
1120000,3.0,1,2,0,0,5,9.0,1924,0,47.5821,-122.39,11750.0
378000,2.0,2,1,0,0,3,7.0,1963,0,47.5395,-122.39,6450.0
305000,4.0,2,1,0,0,3,7.0,1982,0,47.336,-122.269,13591.0
595000,5.0,2,1,0,0,4,8.0,1978,0,47.7679,-122.261,13870.0
729500,3.0,2,3,0,1,3,9.0,2015,0,47.5818,-122.402,4411.0
430000,3.0,2,2,0,0,3,7.0,2003,0,47.5317,-121.853,11419.0
240000,3.0,1,1,0,0,3,7.0,1987,0,47.3647,-122.05,10020.0
545000,3.0,1,1,0,0,3,7.0,1916,0,47.5338,-122.384,9560.0
530000,3.0,1,1,0,0,3,7.0,1918,0,47.6681,-122.305,5140.0
157000,1.5,1,1,0,0,3,6.0,1939,0,47.4152,-122.3,28066.0
425000,4.0,1,1,0,0,3,6.0,1925,0,47.5044,-122.35,10165.0
220000,3.0,1,1,0,0,3,6.0,1944,0,47.4793,-122.346,8020.0
521000,4.0,1,1,0,0,4,8.0,1976,0,47.7627,-122.076,40440.0
325000,3.0,1,1,0,2,3,7.0,1952,0,47.5193,-122.274,10702.0
597500,3.0,2,1,0,0,4,7.0,1911,0,47.555,-122.379,9700.0
337000,3.0,2,2,0,0,3,7.0,1999,0,47.526,-121.826,6916.0
1000000,3.0,2,2,0,2,3,9.5,1991,0,47.655,-122.124,16852.0
1129912,3.0,2,1,1,4,4,8.0,1957,0,47.7022,-122.224,63527.0
495000,3.0,1,1,0,0,3,6.0,1943,0,47.6718,-122.267,7980.0
748000,4.0,3,2,0,0,3,8.0,2001,0,47.6327,-122.109,8870.0
888000,3.0,1,1,0,0,4,7.0,1953,0,47.6245,-122.198,11210.0
269900,3.0,1,1,0,0,3,7.0,1986,0,47.4761,-121.758,24547.0
496500,4.0,2,1,0,0,3,7.0,1967,0,47.5221,-122.045,18940.0
475000,3.0,2,2,0,0,3,7.0,1969,0,47.7522,-122.278,8377.0
312000,3.0,1,3,0,0,3,7.0,2004,0,47.7145,-122.311,3884.0
323000,3.0,1,1,0,0,3,7.0,1976,0,47.7404,-122.11,14811.0
331000,3.0,1,1,0,0,3,7.0,1986,0,47.4834,-122.159,11679.0
306000,3.0,1,3,0,0,3,8.0,2007,0,47.7049,-122.353,3526.0
655000,4.0,2,3,0,0,3,8.0,2002,0,47.6915,-122.381,9260.0
290000,3.0,1,1,0,0,4,8.0,1959,0,47.336,-122.319,19854.0
1129912,4.0,3,2,0,0,5,9.0,1965,0,47.6597,-122.274,11320.0
460000,3.0,1,1,0,0,4,7.0,1949,0,47.6759,-122.286,7808.0
435000,4.0,2,1,0,0,4,7.0,1940,0,47.6988,-122.319,9780.0
664000,4.0,2,1,0,0,5,8.0,1978,0,47.5427,-122.181,16900.0
865000,4.0,1,2,0,3,4,8.0,1921,0,47.6462,-122.318,7780.0
385000,3.0,1,1,0,0,3,8.0,1968,0,47.4406,-122.146,21600.0
497000,3.0,2,1,0,0,3,7.0,1975,0,47.705,-122.202,13055.0
280000,2.0,1,1,0,0,4,7.0,1925,0,47.4965,-121.785,5020.0
188000,2.0,1,1,0,0,3,6.0,1924,0,47.5024,-122.271,19727.0
478500,3.0,1,1,0,2,3,8.0,1969,0,47.5304,-122.387,8935.0
